Id,MSSubClass,MSZon0ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Ce0tralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,Garage6ish,GarageCars,GarageArea,GarageQual,GarageCond,1avedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
902,20,6,64,8712,1,1,2,10,10,1,10,5,5,4,0,5,7,1957,2000,3,1,9,9,0,0,6,8,2,6,6,6,6,860,3,0,132,992,2,6,5,10,1306,0,0,1306,1,0,1,0,2,1,6,5,10,0,0,2,2,1,756,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2009,1,10,153000
903,60,6,63,7875,1,1,1,10,10,1,10,5,5,4,4,7,5,2003,2003,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,783,783,2,10,5,10,807,702,0,1509,0,0,2,1,3,1,8,8,10,1,8,8,6,2,393,6,6,2,0,75,0,0,0,0,0,0,0,0,7,2006,1,10,180000
904,20,6,50,14859,1,1,2,2,10,5,10,5,5,4,0,7,5,2006,2006,3,1,15,15,2,27,8,6,3,8,6,4,3,0,3,0,1670,1670,2,10,5,10,1670,0,0,1670,0,0,2,0,3,1,8,7,10,1,8,8,4,3,690,6,6,2,144,60,0,0,0,0,0,0,0,0,8,2006,2,2,240000
905,20,6,0,6173,1,1,2,10,10,1,10,5,5,4,0,5,6,1967,1967,1,1,7,16,2,75,6,6,2,6,6,4,10,599,3,0,277,876,2,6,5,10,902,0,0,902,0,0,1,0,3,1,6,6,10,0,0,8,2,1,288,6,6,2,0,0,0,0,0,0,0,5,0,0,8,2007,1,10,125500
906,20,6,80,9920,1,1,1,10,10,1,10,5,5,4,0,5,5,1954,1954,1,1,7,7,3,110,6,6,2,6,6,4,4,354,2,290,412,1056,2,6,5,10,1063,0,0,1063,1,0,1,0,3,1,6,6,10,0,0,8,4,1,280,6,6,2,0,0,164,0,0,0,0,5,0,0,2,2010,1,10,128000
907,20,6,116,13501,1,1,2,10,10,2,10,5,5,4,0,8,5,2006,2006,1,1,15,15,3,208,8,6,3,8,6,4,10,63,3,0,1560,1623,2,10,5,10,1636,0,0,1636,1,0,2,0,3,1,8,8,10,1,8,8,4,3,865,6,6,2,0,60,0,0,0,0,0,0,0,0,6,2007,1,10,255000
908,50,6,86,11500,1,1,2,10,10,1,10,5,5,4,3,7,7,1936,1987,1,1,4,4,0,0,8,6,2,8,6,4,4,223,3,0,794,1017,2,8,5,10,1020,1037,0,2057,0,0,1,1,3,1,8,6,10,1,8,8,6,1,180,4,6,2,0,0,0,0,322,0,0,0,0,0,6,2006,1,10,250000
909,20,6,0,8885,1,1,2,3,10,1,5,5,5,4,0,5,5,1983,1983,1,1,7,7,0,0,6,6,2,8,6,8,6,301,8,324,239,864,2,6,5,10,902,0,0,902,1,0,1,0,2,1,6,5,10,0,0,8,2,2,484,6,6,2,164,0,0,0,0,0,0,5,0,0,6,2006,1,10,131000
910,60,6,149,12589,1,1,3,10,10,1,10,5,5,4,4,6,5,2005,2005,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,742,742,2,10,5,10,742,742,0,1484,0,0,2,1,3,1,8,8,10,1,8,8,6,2,390,6,6,2,36,24,0,0,0,0,0,0,0,0,6,2009,1,10,174000
912,20,6,0,9286,1,1,2,10,10,5,5,5,5,4,0,5,7,1977,1989,1,1,7,11,0,0,6,6,2,8,8,8,8,196,3,0,1072,1268,2,6,5,10,1268,0,0,1268,0,0,1,1,3,1,8,5,10,0,0,2,2,1,252,6,6,2,173,0,0,0,0,0,0,0,0,0,10,2009,1,10,143500
915,160,10,30,3000,1,5,1,10,10,1,10,5,5,2,4,6,5,2009,2009,1,1,15,15,3,76,8,6,3,8,6,8,10,294,3,0,318,612,2,10,5,10,612,612,0,1224,0,0,2,1,2,1,8,4,10,0,0,2,4,2,528,6,6,2,0,234,0,0,0,0,0,0,0,0,6,2009,2,2,173733
916,160,4,21,2001,1,1,1,10,10,1,10,5,5,2,4,4,5,1970,1970,1,1,6,8,2,80,6,6,2,6,6,4,3,0,3,0,546,546,2,4,5,10,546,546,0,1092,0,0,1,1,3,1,6,6,10,0,0,8,2,1,286,6,6,2,0,0,0,0,0,0,0,0,0,0,1,2007,1,10,75000
919,60,6,103,13125,1,1,2,10,10,2,10,5,5,4,4,7,5,1991,1991,1,1,7,7,0,0,8,6,3,10,6,6,6,48,10,634,422,1104,2,10,5,10,912,1215,0,2127,1,0,2,1,4,1,8,8,10,1,6,8,4,3,833,6,6,2,72,192,224,0,0,0,0,10,0,0,11,2007,1,10,238000
920,20,6,87,11029,1,1,2,10,10,2,10,5,5,4,0,6,8,1958,2002,3,1,9,9,0,0,10,6,2,8,6,4,8,528,6,411,245,1184,2,10,5,10,1414,0,0,1414,1,0,1,0,3,1,6,6,8,1,6,8,2,2,601,6,6,2,0,51,0,0,190,0,0,0,0,0,5,2008,1,10,176500
921,60,6,70,8462,1,1,2,10,10,1,10,5,5,4,4,6,5,1994,1994,1,1,7,7,2,105,8,8,3,8,8,4,10,814,3,0,114,928,2,10,5,10,936,785,0,1721,0,1,2,1,3,1,8,7,10,0,0,8,4,2,471,6,6,2,300,87,0,0,0,0,0,0,0,0,7,2007,1,10,201000
922,90,6,67,8777,1,1,1,10,10,1,10,8,5,3,3,5,7,1900,2003,1,1,9,9,0,0,6,6,2,6,6,4,8,1084,3,0,188,1272,2,8,5,10,1272,928,0,2200,2,0,2,2,4,2,6,9,10,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,10,0,0,9,2008,1,10,145900
923,20,6,65,10237,1,1,1,10,10,1,10,0,5,4,0,6,5,2005,2006,1,1,15,15,0,0,8,6,3,8,6,4,10,28,3,0,1288,1316,2,10,5,10,1316,0,0,1316,0,0,2,0,3,1,8,6,10,1,8,8,6,2,397,6,6,2,100,0,0,23,0,0,0,0,0,0,10,2006,2,2,169990
924,120,6,50,8012,1,1,1,10,10,1,10,5,5,2,0,6,5,1993,1994,1,1,11,11,0,0,8,6,3,8,6,4,2,165,10,841,598,1604,2,10,5,10,1617,0,0,1617,1,0,2,0,2,1,8,5,10,1,4,8,4,2,533,6,6,2,0,69,0,0,0,0,0,0,0,0,7,2008,1,10,193000
925,20,6,79,10240,1,1,1,10,10,1,10,5,5,4,0,6,6,1980,1980,1,1,11,11,2,157,6,8,2,8,6,4,6,625,2,1061,0,1686,2,6,5,10,1686,0,0,1686,1,0,2,0,3,1,6,7,10,1,6,8,2,2,612,6,6,2,384,131,0,0,0,0,0,0,0,0,5,2006,1,10,207500
926,20,6,0,15611,1,1,2,10,10,2,10,5,5,4,0,5,6,1977,1977,1,1,15,15,0,0,6,6,3,8,6,8,8,767,2,93,266,1126,2,6,5,10,1126,0,0,1126,0,1,2,0,3,1,10,6,10,0,0,8,4,2,540,6,6,2,180,0,0,0,0,0,0,0,0,0,3,2008,1,0,175000
927,60,6,93,11999,1,1,1,10,10,1,10,5,5,4,4,8,5,2003,2004,3,1,15,15,2,340,8,6,3,8,6,4,3,0,3,0,1181,1181,2,10,5,10,1234,1140,0,2374,0,0,2,1,4,1,10,10,10,1,8,5,6,3,656,6,6,2,104,100,0,0,0,0,0,0,0,0,5,2007,1,10,285000
928,60,6,0,9900,1,1,1,10,10,1,10,8,5,4,4,7,5,1968,1968,1,1,9,9,2,342,6,6,2,6,6,4,6,552,3,0,280,832,2,8,5,10,1098,880,0,1978,0,0,2,1,4,1,6,9,10,1,8,8,4,2,486,6,6,2,0,43,0,0,0,0,0,10,0,0,4,2008,1,10,176000
929,20,6,0,11838,1,1,1,10,10,1,10,5,5,4,0,8,5,2001,2001,3,1,15,15,0,0,8,6,3,8,6,8,3,0,3,0,1753,1753,2,10,5,10,1788,0,0,1788,0,0,2,0,3,1,10,7,10,1,6,8,4,2,522,6,6,2,202,151,0,0,0,0,0,0,0,0,6,2009,1,10,236500
930,60,6,0,13006,1,1,2,10,10,2,10,5,5,4,4,7,5,1997,1997,1,1,7,7,2,285,6,6,3,8,6,4,3,0,3,0,964,964,2,8,5,10,993,1243,0,2236,0,0,2,1,4,1,8,8,10,1,6,5,6,2,642,6,6,2,0,0,0,0,0,0,0,0,0,0,11,2006,1,10,222000
931,20,6,73,8925,1,1,2,2,10,1,10,5,5,4,0,8,5,2007,2007,1,1,15,15,0,0,8,6,3,8,6,8,10,16,3,0,1450,1466,2,10,5,10,1466,0,0,1466,0,0,2,0,3,1,8,7,10,0,0,8,6,3,610,6,6,2,100,18,0,0,0,0,0,0,0,0,7,2009,1,10,201000
932,20,6,70,9100,1,1,1,10,10,1,10,5,5,4,0,5,6,1965,1965,1,1,15,15,0,0,6,6,2,6,6,4,6,338,4,466,121,925,2,10,5,10,925,0,0,925,0,1,1,0,2,1,6,5,10,0,0,2,2,1,429,6,6,2,0,0,0,0,0,0,0,7,0,0,7,2009,1,10,117500
933,20,6,84,11670,1,1,2,10,10,2,10,3,5,4,0,9,5,2006,2006,3,1,15,8,3,302,10,6,3,10,8,4,3,0,3,0,1905,1905,2,10,5,10,1905,0,0,1905,0,0,2,0,3,1,10,8,10,1,8,8,6,3,788,6,6,2,0,191,0,0,0,0,0,0,0,0,3,2007,1,10,320000
934,20,6,63,8487,1,1,1,10,10,7,10,5,5,4,0,7,5,2004,2004,1,1,15,15,2,210,8,6,3,8,6,8,10,20,3,0,1480,1500,2,10,5,10,1500,0,0,1500,0,0,2,0,3,1,8,6,10,0,0,8,4,2,570,6,6,2,192,36,0,0,0,0,0,0,0,0,8,2009,1,10,190000
935,20,6,313,27650,1,1,3,2,10,1,5,9,5,4,0,7,7,1960,2007,0,5,16,16,0,0,6,6,2,8,6,10,10,425,3,0,160,585,2,10,5,10,2069,0,0,2069,1,0,2,0,4,1,8,9,10,1,8,8,4,2,505,6,6,2,0,0,0,0,0,0,0,0,0,0,11,2008,1,10,242000
936,30,6,52,5825,1,1,2,10,10,1,10,5,5,4,0,4,5,1926,1953,1,1,9,9,2,108,6,8,3,4,6,6,3,0,3,0,600,600,2,8,5,10,747,0,0,747,0,0,1,0,1,1,6,5,10,0,0,2,2,2,528,6,6,2,0,0,32,0,0,0,0,0,0,0,6,2006,1,10,79900
937,20,6,67,10083,1,1,1,10,10,1,10,5,5,4,0,7,5,2003,2003,1,1,15,15,0,0,8,6,3,8,6,4,10,833,3,0,343,1176,2,10,5,10,1200,0,0,1200,1,0,2,0,2,1,8,5,10,0,0,8,4,2,555,6,6,2,0,41,0,0,0,0,0,0,0,0,8,2009,1,10,184900
938,60,6,75,9675,1,1,1,10,10,1,10,5,5,4,4,7,5,2005,2005,1,1,15,15,0,0,8,6,3,8,6,6,10,341,3,0,772,1113,2,10,5,10,1113,858,0,1971,0,0,2,1,3,1,8,8,10,1,8,8,4,2,689,6,6,2,0,48,0,0,0,0,0,0,0,0,2,2009,1,10,253000
939,60,6,73,8760,1,1,1,10,10,1,10,5,5,4,4,7,5,2006,2006,1,1,15,15,0,0,8,6,3,8,8,6,10,464,3,0,927,1391,2,10,5,10,1391,571,0,1962,0,0,2,1,3,1,8,7,10,0,0,8,4,3,868,6,6,2,0,90,0,0,0,0,0,0,0,0,8,2006,2,2,239799
940,70,6,0,24090,1,1,1,10,10,1,10,5,5,4,4,7,7,1940,1950,1,1,9,9,0,0,6,8,2,6,6,6,3,0,3,0,1032,1032,2,10,5,10,1207,1196,0,2403,0,0,2,0,4,1,6,10,10,2,6,8,2,1,349,6,6,2,56,0,318,0,0,0,0,0,0,0,6,2010,3,10,244400
941,90,6,55,12640,1,1,2,10,10,1,10,5,5,3,0,6,5,1976,1976,1,1,11,11,0,0,6,6,2,6,6,10,4,936,2,396,396,1728,2,6,5,10,1728,0,0,1728,0,0,2,0,4,2,6,8,10,0,0,8,2,2,574,6,6,2,40,0,0,0,0,0,0,0,0,0,7,2006,1,10,150900
942,60,6,0,8755,1,1,2,10,10,7,10,3,5,4,4,7,5,1999,1999,1,1,15,15,2,298,8,6,3,8,6,4,8,772,3,0,220,992,2,10,5,10,1022,1038,0,2060,1,0,2,1,3,1,8,8,10,1,6,5,4,2,390,6,6,2,0,0,0,168,0,0,0,10,0,0,6,2009,1,10,214000
943,90,6,42,7711,1,1,2,10,10,1,10,5,5,3,0,4,3,1977,1977,1,1,9,9,0,0,6,6,3,8,6,10,10,1440,3,0,0,1440,2,6,5,10,1440,0,0,1440,2,0,2,0,4,2,6,8,10,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,8,2007,8,0,150000
944,90,6,100,25000,1,1,1,3,10,1,10,5,5,3,0,5,4,1967,1967,1,1,7,11,0,0,6,6,2,6,6,8,3,0,3,0,1632,1632,2,6,5,10,1632,0,0,1632,0,0,2,0,4,2,6,8,10,0,0,8,2,2,576,6,6,1,0,0,0,0,0,0,0,0,0,0,6,2007,1,10,143000
946,50,4,98,8820,1,1,1,10,10,2,10,5,5,4,3,5,6,1890,1996,3,1,15,15,0,0,6,6,1,6,6,4,2,1088,3,0,0,1088,2,6,5,10,1188,561,120,1869,0,0,1,0,2,1,6,7,10,0,0,2,2,2,456,6,6,2,48,0,244,0,0,0,0,3,0,0,9,2009,1,10,124900
947,80,6,70,8163,1,1,1,10,10,1,10,5,5,4,2,5,6,1959,1959,1,1,7,7,2,128,6,8,2,6,6,8,8,748,6,294,102,1144,2,6,5,10,1144,0,0,1144,1,0,1,0,3,1,6,6,10,1,6,8,4,1,796,6,6,2,86,0,0,0,0,0,0,0,0,0,3,2006,1,10,143000
948,20,6,85,14536,1,1,1,10,10,1,10,5,5,4,0,8,5,2002,2003,3,1,15,15,2,236,8,6,3,8,6,8,10,1300,3,0,316,1616,2,10,5,10,1629,0,0,1629,1,0,2,0,3,1,8,9,10,1,8,8,6,3,808,6,6,2,0,252,0,0,0,0,0,0,0,0,11,2007,1,10,270000
949,60,6,65,14006,1,1,2,10,10,1,10,5,5,4,4,7,5,2002,2002,1,1,15,15,2,144,8,6,3,8,6,2,3,0,3,0,936,936,2,10,5,10,936,840,0,1776,0,0,2,1,3,1,8,7,10,1,6,8,4,2,474,6,6,2,144,96,0,0,0,0,0,0,0,0,2,2006,1,10,192500
950,20,6,78,9360,1,1,1,10,10,1,10,5,5,4,0,6,7,1972,2006,3,1,11,11,0,0,6,6,2,6,6,4,8,982,3,0,179,1161,2,6,5,10,1381,0,0,1381,1,0,1,1,3,1,8,5,10,1,6,8,4,2,676,6,6,2,0,0,0,0,0,0,0,0,0,0,3,2010,1,10,197500
951,20,6,60,7200,1,1,1,10,10,1,10,5,5,4,0,5,8,1950,2002,1,1,15,15,0,0,6,6,2,6,6,4,8,398,6,149,317,864,2,8,5,10,864,0,0,864,1,0,1,0,3,1,8,5,10,0,0,2,4,2,720,6,6,2,194,0,0,0,0,0,0,0,0,0,7,2007,1,10,129000
952,20,8,60,7800,1,1,1,10,10,2,10,5,5,4,0,5,5,1965,1965,1,1,15,15,0,0,6,6,2,6,6,4,6,641,3,0,187,828,2,8,5,10,965,0,0,965,1,0,1,0,3,1,6,6,10,0,0,2,2,1,300,6,6,2,421,0,0,0,0,0,0,5,0,0,7,2006,1,0,119900
953,85,6,60,7200,1,1,1,10,10,1,10,5,5,4,2,5,8,1972,2003,1,1,17,7,0,0,6,8,2,8,6,8,10,660,3,0,108,768,2,8,5,10,768,0,0,768,0,1,1,0,2,1,6,5,10,0,0,2,6,1,396,6,6,2,192,0,0,0,0,0,0,5,0,0,4,2009,1,10,133900
955,90,6,35,9400,1,1,2,10,10,5,10,5,5,3,2,6,5,1975,1975,0,5,17,11,2,250,6,6,2,8,8,10,10,945,3,0,0,945,2,6,5,10,980,0,0,980,0,2,2,0,4,0,6,4,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,2006,1,5,127500
957,160,4,24,1300,1,1,1,10,10,1,10,5,5,2,4,6,6,1980,1980,1,1,9,9,0,0,6,6,2,8,6,4,8,285,3,0,276,561,2,6,5,10,561,668,0,1229,0,0,1,1,2,1,6,5,10,1,6,8,6,2,462,6,6,2,150,0,0,0,0,0,0,10,0,0,5,2009,1,10,124000
958,20,6,70,7420,1,1,1,10,10,1,10,5,5,4,0,5,5,1962,1962,3,1,9,9,0,0,6,6,2,6,6,4,4,417,3,0,640,1057,2,6,5,10,1057,0,0,1057,0,0,1,0,3,1,6,6,10,0,0,2,6,2,576,6,6,2,0,0,0,0,0,0,0,0,0,0,4,2007,1,10,132000
959,20,6,65,8450,1,1,1,10,10,1,10,5,5,4,0,7,5,2003,2003,1,1,15,15,0,0,8,6,3,8,6,6,10,699,3,0,638,1337,2,10,5,10,1337,0,0,1337,1,0,2,0,3,1,8,6,10,0,0,8,4,2,531,6,6,2,0,39,0,0,0,0,0,0,0,0,10,2007,1,10,185000
960,160,10,24,2572,1,1,1,10,10,7,10,5,5,2,4,7,5,1999,1999,3,1,9,9,0,0,8,6,3,8,6,4,8,604,3,0,92,696,2,10,5,10,696,720,0,1416,1,0,2,1,3,1,8,6,10,0,0,2,2,2,484,6,6,2,0,44,0,0,0,0,0,0,0,0,5,2010,1,10,155000
961,20,6,50,7207,1,1,2,10,10,1,10,5,5,4,0,5,7,1958,2008,1,1,16,11,0,0,6,8,2,6,6,10,6,696,3,0,162,858,2,8,5,10,858,0,0,858,1,0,1,0,2,1,6,4,10,0,0,0,0,0,0,0,0,2,117,0,0,0,0,0,0,0,0,0,2,2010,1,10,116500
962,60,6,0,12227,1,1,2,10,10,2,10,9,5,4,4,6,7,1977,1995,1,1,7,7,2,424,6,8,2,8,8,4,8,896,3,0,434,1330,2,6,5,10,1542,1330,0,2872,1,0,2,1,4,1,6,11,10,1,6,8,6,2,619,6,6,2,550,282,0,0,0,0,0,0,0,0,7,2008,1,10,272000
963,160,6,24,2308,1,1,1,10,10,2,10,5,5,2,4,6,6,1976,1976,1,1,11,3,0,0,6,6,2,8,6,4,8,556,3,0,248,804,2,6,5,10,804,744,0,1548,1,0,2,1,3,1,8,7,10,1,6,2,2,2,440,6,6,2,48,0,0,0,0,0,0,0,0,0,7,2007,1,10,155000
964,20,6,122,11923,1,1,2,10,10,2,10,5,5,4,0,9,5,2007,2007,1,1,15,15,0,0,8,6,3,10,6,4,3,0,3,0,1800,1800,2,10,5,10,1800,0,0,1800,0,0,2,0,2,1,10,7,10,0,0,8,6,2,702,6,6,2,288,136,0,0,0,0,0,0,0,0,5,2009,1,10,239000
965,60,6,80,11316,1,1,1,10,10,2,10,5,5,4,4,7,5,2002,2003,1,1,15,15,2,44,8,6,3,8,6,4,10,624,3,0,193,817,2,10,5,10,824,1070,0,1894,1,0,2,1,4,1,8,8,10,1,8,5,6,2,510,6,6,2,0,40,0,0,0,0,0,0,0,0,2,2010,1,10,214900
966,60,6,65,10237,1,1,1,10,10,1,10,0,5,4,4,6,5,2005,2007,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,783,783,2,10,5,10,783,701,0,1484,0,0,2,1,3,1,8,8,10,1,8,8,6,2,393,6,6,2,0,72,0,0,0,0,0,0,0,0,7,2007,2,2,178900
967,50,6,130,9600,1,1,2,2,10,1,10,5,5,4,3,5,7,1940,1950,1,1,9,9,0,0,8,8,1,6,4,4,4,428,3,0,300,728,2,10,5,10,976,332,0,1308,1,0,1,1,2,1,6,7,8,2,6,2,2,1,256,6,6,2,0,70,0,0,0,0,0,0,0,0,6,2009,1,10,160000
968,20,6,0,7390,1,1,2,10,10,1,10,5,5,4,0,5,7,1955,1955,3,1,16,16,2,151,6,6,2,6,6,4,8,902,3,0,196,1098,2,6,5,10,1098,0,0,1098,1,0,1,0,3,1,6,6,10,0,0,8,2,1,260,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2008,1,10,135000
969,50,4,50,5925,1,1,1,10,10,1,10,5,5,4,3,3,6,1910,1950,1,1,15,15,0,0,6,6,1,6,6,4,3,0,3,0,600,600,4,4,0,10,600,368,0,968,0,0,1,0,2,1,6,6,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,5,2009,1,0,37900
970,190,6,75,10382,1,1,1,10,10,1,10,5,5,5,2,6,5,1958,1958,3,1,7,7,2,105,6,4,2,6,6,10,8,513,3,0,75,588,2,6,5,10,1095,0,0,1095,1,0,1,0,2,1,6,6,10,0,0,8,4,1,264,6,6,2,0,0,0,0,0,0,0,0,0,0,3,2006,4,10,140000
972,160,6,36,2268,1,1,1,10,10,1,10,5,5,2,4,7,5,2003,2004,1,1,15,18,3,106,8,6,3,8,6,4,10,567,3,0,197,764,2,10,5,10,764,862,0,1626,0,0,2,0,2,1,8,6,10,0,0,5,4,2,474,6,6,2,0,27,0,0,0,0,0,0,0,0,7,2009,1,10,173000
973,120,6,55,7892,1,1,1,10,10,1,10,5,5,2,0,6,5,1979,1979,1,1,11,11,0,0,6,6,2,8,6,4,3,0,3,0,918,918,2,6,5,10,918,0,0,918,0,0,2,0,2,1,6,5,10,1,6,8,2,1,264,6,6,2,28,0,0,0,0,0,0,0,0,0,4,2010,1,10,99500
974,20,10,95,11639,1,1,1,10,10,2,10,5,5,4,0,7,5,2007,2008,1,1,6,8,0,0,8,6,3,8,6,4,3,0,3,0,1428,1428,2,10,5,10,1428,0,0,1428,0,0,2,0,3,1,8,6,10,0,0,8,6,2,480,6,6,2,0,120,0,0,0,0,0,0,0,0,12,2008,2,2,182000
975,70,6,60,11414,1,1,2,10,10,2,10,0,8,4,4,7,8,1910,1993,1,1,7,7,0,0,6,8,1,8,6,4,3,0,3,0,728,728,2,6,0,10,1136,883,0,2019,0,0,1,0,3,1,8,8,10,0,0,2,2,2,532,6,6,2,509,135,0,0,0,0,0,10,0,0,10,2009,1,10,167500
976,160,10,0,2651,1,1,1,10,10,7,10,5,5,2,4,7,5,2000,2000,1,1,9,9,0,0,8,6,3,8,6,4,10,641,3,0,32,673,2,10,5,10,673,709,0,1382,1,0,2,1,3,1,8,6,10,0,0,2,2,2,490,6,6,2,153,50,0,0,0,0,0,0,0,0,4,2006,1,10,165000
978,120,10,35,4274,1,5,2,10,10,1,10,5,5,2,0,7,5,2006,2007,1,1,15,15,0,0,8,6,3,8,6,4,10,1106,3,0,135,1241,2,10,5,10,1241,0,0,1241,1,0,1,1,1,1,8,4,10,0,0,8,6,2,569,6,6,2,0,116,0,0,0,0,0,0,0,0,11,2007,2,2,199900
979,20,6,68,9450,1,1,1,5,10,1,5,5,5,4,0,4,5,1954,1954,1,1,9,9,0,0,6,6,2,6,6,4,2,552,3,0,342,894,2,10,5,10,894,0,0,894,0,0,1,0,3,1,6,5,10,0,0,2,2,2,400,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2007,1,0,110000
980,20,6,80,8816,1,1,1,10,10,2,10,8,5,4,0,5,6,1963,1963,1,1,15,15,0,0,6,6,3,6,6,4,4,651,3,0,470,1121,2,6,5,10,1121,0,0,1121,1,0,1,0,3,1,6,5,10,0,0,2,2,2,480,6,6,2,0,80,0,0,0,0,0,5,0,0,6,2009,1,10,139000
981,85,6,0,12122,1,1,2,10,10,2,10,5,5,4,2,7,9,1961,2007,1,1,6,8,3,210,10,6,2,6,6,8,8,867,3,0,77,944,2,8,5,10,999,0,0,999,1,0,1,0,3,1,10,6,10,0,0,8,4,2,588,6,6,2,144,76,0,0,0,0,0,0,0,0,7,2008,1,10,178400
982,60,6,98,12203,1,1,2,10,10,2,10,5,5,4,4,8,5,1998,1999,3,1,15,15,2,975,8,6,3,8,6,4,10,854,3,0,371,1225,2,10,5,10,1276,1336,0,2612,1,0,2,1,4,1,8,8,10,1,6,8,6,3,676,6,6,2,250,0,0,0,0,0,0,0,0,0,7,2009,1,10,336000
983,20,6,43,3182,1,1,1,10,10,1,10,5,5,4,0,7,5,2007,2007,1,1,15,15,2,16,8,6,3,8,6,8,3,0,3,0,1266,1266,2,10,5,10,1266,0,0,1266,0,0,2,0,2,1,8,6,10,1,8,8,6,2,388,6,6,2,100,16,0,0,0,0,0,0,0,0,3,2008,1,10,159895
984,60,6,0,11250,1,1,1,10,10,2,10,5,5,4,4,8,5,2002,2002,1,1,6,8,0,0,8,6,3,8,6,6,3,0,3,0,1128,1128,2,10,5,10,1149,1141,0,2290,0,0,2,1,4,1,8,9,10,1,8,8,2,2,779,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2008,1,10,255900
985,90,6,75,10125,1,1,1,10,10,1,10,5,5,3,3,5,5,1977,1977,1,1,11,11,0,0,6,6,2,0,1,2,0,0,0,0,0,0,2,6,5,10,1302,432,0,1734,0,0,2,0,4,2,8,8,10,0,0,8,2,2,539,6,6,2,0,0,0,0,0,0,0,0,0,0,8,2009,3,10,126000
986,190,6,68,10880,1,1,1,10,10,1,10,5,5,5,0,5,5,1950,1950,1,1,9,9,0,0,6,6,2,6,6,4,8,1040,3,0,124,1164,3,6,0,10,1164,0,0,1164,1,0,1,0,3,1,6,5,10,0,0,2,2,1,240,6,6,2,0,48,0,0,0,0,0,0,0,0,8,2008,4,10,125000
987,50,4,59,5310,1,1,1,10,10,2,10,8,5,4,3,6,8,1910,2003,3,1,15,15,0,0,6,8,2,6,4,4,3,0,3,0,485,485,2,8,5,10,1001,634,0,1635,0,0,1,0,2,1,8,5,10,0,0,8,2,1,255,4,6,2,394,0,0,0,0,0,0,0,0,0,6,2006,1,10,117000
988,20,6,83,10159,1,1,2,10,10,1,10,5,5,4,0,9,5,2009,2010,3,1,15,15,3,450,10,6,3,10,6,8,10,1646,3,0,284,1930,2,10,5,10,1940,0,0,1940,1,0,2,1,3,1,10,8,10,1,8,8,6,3,606,6,6,2,168,95,0,0,0,0,0,0,0,0,4,2010,2,2,395192
989,60,6,0,12046,1,1,2,10,10,1,10,5,5,4,4,6,6,1976,1976,1,1,11,11,2,298,6,6,2,6,6,4,2,156,3,0,692,848,2,6,5,10,1118,912,0,2030,0,0,2,1,4,1,8,8,10,1,6,8,6,2,551,6,6,2,0,224,0,0,0,0,0,0,0,0,6,2007,1,10,195000
990,60,10,65,8125,1,1,1,10,10,1,10,5,5,4,4,7,5,2006,2006,1,1,15,15,0,0,8,6,3,8,8,4,3,0,3,0,770,770,2,10,5,10,778,798,0,1576,0,0,2,1,3,1,8,6,10,0,0,8,4,2,614,6,6,2,0,50,0,0,0,0,0,0,0,0,8,2006,2,2,197000
991,60,6,82,9452,1,1,1,10,10,1,10,5,5,4,4,8,5,1997,1998,1,1,15,15,2,423,8,6,3,8,6,4,10,1074,3,0,322,1396,2,10,5,10,1407,985,0,2392,1,0,2,1,3,1,8,7,10,1,6,8,6,3,870,6,6,2,0,70,0,0,0,0,0,0,0,0,6,2006,1,10,348000
992,70,4,121,17671,1,3,1,10,10,2,10,10,5,4,4,8,9,1882,1986,1,1,16,16,0,0,8,8,1,6,6,4,6,216,3,0,700,916,2,8,5,10,916,826,0,1742,0,0,1,1,4,1,8,8,10,1,8,8,2,2,424,6,6,1,0,169,0,0,0,0,0,0,0,0,11,2009,1,10,168000
