Id,MSZon0ng,LotArea,Utilities,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,BsmtCond,TotalBsmtSF,HeatingQC,Ce0tralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageCond,1avedDrive,Fence,MiscVal,MoSold,YrSold,SalePrice
1659,6,2104,10,5,5,2,0,6,1976,6,836,6,10,836,0,836,1,2,6,5,10,8,1,6,2,0,0,10,2009,
1660,6,10710,10,5,5,4,0,7,2004,6,864,10,10,1120,0,1120,1,3,6,5,10,8,2,6,2,0,1200,7,2009,
1661,6,14257,10,10,5,4,4,5,2007,6,1776,10,10,1794,978,2772,3,4,10,10,10,5,3,6,2,0,0,6,2009,
1662,6,12350,10,5,5,4,4,5,2009,6,1365,10,10,1365,1325,2690,2,3,10,8,10,8,3,6,2,0,0,7,2009,
1663,6,12350,10,5,5,4,0,5,2008,6,2020,10,10,2020,0,2020,2,3,10,7,10,8,3,6,2,0,0,5,2009,
1664,6,13693,10,10,10,4,0,5,2007,6,2630,10,10,2674,0,2674,2,2,10,8,10,8,3,6,2,0,0,3,2009,
1665,6,11578,10,5,5,4,0,5,2008,6,1736,10,10,1736,0,1736,2,3,10,7,10,8,3,6,2,0,0,7,2009,
1666,6,16870,10,5,5,4,0,5,2005,6,1782,10,10,1782,0,1782,2,3,8,7,10,8,3,6,2,0,0,4,2009,
1667,6,23303,10,5,5,4,4,5,2007,6,1508,10,10,1508,1012,2520,2,5,10,10,10,5,3,6,2,0,0,6,2009,
1668,6,10367,10,5,5,4,0,5,2008,6,1739,10,10,1743,0,1743,2,3,10,8,10,8,3,6,2,0,0,6,2009,
1669,6,10872,10,5,5,4,0,5,2006,8,1504,10,10,1531,0,1531,2,2,10,6,10,8,3,6,2,0,0,2,2009,
1670,6,13514,10,5,5,4,0,5,2008,6,1774,10,10,1808,0,1808,2,3,10,7,10,8,3,6,2,0,0,3,2009,
1671,6,12878,10,5,5,4,0,5,2004,6,1760,10,10,1760,0,1760,2,3,8,8,10,8,2,6,2,0,0,6,2009,
1672,6,15274,10,5,5,4,0,5,2003,6,2452,10,10,2452,0,2452,2,3,10,10,10,8,3,6,2,8,0,7,2009,
1673,6,13262,10,5,5,4,4,5,2004,6,1082,10,10,1105,1295,2400,3,4,8,10,10,5,3,6,2,0,0,6,2009,
1674,6,9658,10,5,5,4,0,5,2006,6,1598,8,10,1606,0,1606,2,3,8,6,10,8,3,6,2,0,0,7,2009,
1675,6,6904,10,5,5,2,0,5,2005,6,1358,10,10,1358,0,1358,2,2,8,6,10,8,2,6,2,0,0,8,2009,
1676,6,5122,10,5,5,2,0,5,2005,6,1306,10,10,1306,0,1306,2,1,8,5,10,8,2,6,2,0,0,3,2009,
1677,6,10307,10,5,5,2,0,5,2008,6,1350,10,10,1358,0,1358,2,2,8,6,10,8,2,6,2,0,0,5,2009,
1678,6,14836,10,5,5,4,0,5,2005,6,2492,10,10,2492,0,2492,2,2,10,8,10,8,3,6,2,0,0,2,2009,
1679,6,15262,10,5,5,4,0,5,2004,6,2200,10,10,2200,0,2200,2,3,10,8,10,8,3,6,2,0,0,7,2009,
1680,6,7390,10,5,5,2,0,5,2009,6,1884,10,10,1884,0,1884,2,2,10,6,10,8,2,6,2,0,0,5,2009,
1681,6,6472,10,5,5,2,0,5,2008,6,1451,10,10,1456,0,1456,2,2,10,6,10,8,2,6,2,0,0,4,2009,
1682,6,16770,10,5,5,4,0,5,2003,6,1712,10,10,1712,0,1712,2,3,8,8,10,8,3,6,2,0,0,9,2009,
1683,6,3480,10,5,5,2,0,5,2003,6,1405,10,10,1405,0,1405,2,2,8,6,10,8,2,6,2,0,0,11,2009,
1684,6,10928,10,0,5,4,4,5,2005,8,728,10,10,728,728,1456,2,3,8,8,10,8,2,6,2,0,0,6,2009,
1685,6,8918,10,5,5,4,4,5,2006,6,745,10,10,745,745,1490,2,3,8,7,10,8,2,6,2,0,0,7,2009,
1686,6,3182,10,5,5,2,0,5,2006,6,1220,10,10,1220,0,1220,2,2,8,5,10,8,2,6,2,0,0,8,2009,
1687,6,9434,10,5,5,4,2,5,2005,6,384,10,10,744,630,1374,2,3,8,6,10,5,2,6,2,0,0,8,2009,
1688,6,7984,10,5,5,4,4,5,2005,6,868,10,10,868,762,1630,2,3,8,7,10,5,2,6,2,0,0,9,2009,
1689,6,10125,10,5,5,4,4,5,2004,6,846,10,10,846,748,1594,2,3,8,7,10,8,2,6,2,8,0,7,2009,
1690,6,8965,10,5,5,4,4,5,2003,6,782,10,10,806,683,1489,2,3,8,8,10,8,2,6,2,0,0,6,2009,
1691,6,8174,10,5,5,4,4,5,2003,6,698,10,10,698,644,1342,2,3,8,7,10,8,2,6,2,0,0,5,2009,
1692,6,12891,10,5,5,4,4,5,2002,6,870,10,10,878,1126,2004,2,4,8,8,10,5,3,6,2,0,0,7,2009,
1693,6,9734,10,0,5,4,2,5,2004,6,384,10,10,744,630,1374,2,3,8,7,10,5,2,6,2,0,0,5,2009,
1694,6,8433,10,5,5,4,4,5,2000,6,794,10,10,819,695,1514,2,3,6,7,10,8,2,6,2,0,0,6,2009,
1695,6,7750,10,5,5,4,2,5,2000,6,384,10,10,774,656,1430,2,3,6,7,10,5,2,6,2,0,0,3,2009,
1696,6,15896,10,3,5,4,4,5,1999,6,1177,10,10,1223,1089,2312,2,4,8,8,10,5,3,6,2,0,0,5,2009,
1697,6,7848,10,5,5,4,2,6,1999,6,384,10,10,774,656,1430,2,3,6,7,10,5,2,6,2,0,0,6,2009,
1698,6,12720,10,5,5,4,4,5,2000,6,1455,10,10,1466,1221,2687,2,4,8,10,10,5,3,6,2,0,0,9,2009,
1699,6,10750,10,5,5,4,0,5,1995,6,2024,10,10,2063,0,2063,2,3,8,7,10,8,3,6,2,0,0,6,2009,
1700,6,9085,10,5,5,4,4,5,1996,6,1070,10,10,1094,967,2061,2,3,8,7,10,8,2,6,2,0,0,11,2009,
1701,6,11692,10,5,5,4,4,5,1994,6,1173,10,10,1215,1017,2232,2,3,8,8,10,8,2,6,2,0,0,10,2009,
1702,6,11194,10,10,5,4,0,5,2008,6,1696,10,10,1696,0,1696,2,3,8,7,10,8,3,6,2,0,0,9,2009,
1703,6,10206,10,10,5,4,0,5,2008,6,1614,10,10,1658,0,1658,2,3,8,7,10,8,3,6,2,0,0,9,2009,
1704,6,10130,10,5,5,4,0,5,2007,6,1702,10,10,1702,0,1702,2,3,8,7,10,8,3,6,2,0,0,3,2009,
1705,6,9139,10,5,5,4,0,5,2006,6,1422,10,10,1432,0,1432,2,3,8,7,10,8,2,6,2,0,0,9,2009,
1706,6,11128,10,10,10,4,0,5,2006,6,2458,10,10,2490,0,2490,2,2,10,9,10,8,3,6,2,10,0,10,2009,
1707,10,7993,10,5,5,4,0,5,2009,6,1436,10,10,1436,0,1436,2,3,8,6,10,8,2,6,2,0,0,10,2009,
1708,10,8640,10,5,5,4,0,5,2008,6,1402,10,10,1402,0,1402,2,3,8,7,10,8,2,6,2,0,0,5,2009,
1709,10,12606,10,5,5,4,0,5,2008,6,1530,10,10,1530,0,1530,2,3,8,7,10,8,3,6,2,0,0,5,2009,
1710,10,7500,10,5,5,4,0,5,2007,6,1372,10,10,1448,0,1448,2,2,8,6,10,8,2,6,2,0,0,6,2009,
1711,10,10603,10,5,5,4,4,5,2006,8,900,10,10,909,886,1795,2,3,8,8,10,8,3,6,2,0,0,7,2009,
1712,10,8125,10,5,5,4,0,5,2009,6,1836,10,10,1836,0,1836,2,3,8,8,10,8,2,6,2,0,0,10,2009,
1713,10,10625,10,5,5,4,0,5,2007,6,1652,10,10,1662,0,1662,2,3,10,8,10,8,3,6,2,0,0,3,2009,
1714,10,8736,10,5,5,4,0,5,2004,6,1553,10,10,1553,0,1553,2,3,8,6,10,8,2,6,2,0,0,8,2009,
1715,10,8127,10,5,5,4,4,5,2003,6,812,10,10,812,841,1653,2,3,8,6,10,8,2,6,2,0,0,3,2009,
1716,6,9605,10,5,5,4,0,6,2007,6,1218,10,10,1218,0,1218,1,3,8,6,10,2,2,6,2,0,0,4,2009,
1717,6,7500,10,5,5,4,0,5,2006,8,1141,10,10,1141,0,1141,1,3,8,6,10,2,2,6,2,0,0,6,2009,
1718,6,7500,10,5,5,4,0,5,2004,6,1158,10,10,1158,0,1158,1,3,8,5,10,0,0,0,2,0,0,8,2009,
1719,6,10628,10,5,5,4,4,5,2004,6,835,10,10,871,941,1812,2,3,8,8,10,5,2,6,2,0,0,1,2009,
1720,6,10141,10,5,5,4,0,5,2004,6,1512,10,10,1512,0,1512,2,3,8,6,10,8,3,6,2,0,0,1,2009,
1721,6,13072,10,0,5,4,0,5,2005,6,1114,10,10,1114,0,1114,1,3,8,6,10,2,2,6,2,0,0,5,2009,
1722,6,13072,10,0,5,4,0,5,2004,6,1114,10,10,1114,0,1114,1,3,8,6,10,0,0,0,2,0,0,8,2009,
1723,6,12450,10,0,5,4,0,5,2004,6,1114,10,10,1114,0,1114,2,3,8,6,10,2,2,6,2,0,0,6,2009,
1724,6,7328,10,5,5,4,0,5,2009,6,1450,10,10,1450,0,1450,2,2,8,6,10,8,3,6,2,0,0,2,2009,
1725,6,11492,10,5,5,4,4,5,1997,6,913,10,10,913,1209,2122,2,4,8,8,10,8,2,6,2,0,0,4,2009,
1726,6,7703,10,5,5,4,4,6,1992,8,816,10,10,833,897,1730,2,3,8,6,10,8,2,6,2,0,0,11,2009,
1727,6,7175,10,5,5,2,0,5,1991,6,1332,8,10,1332,0,1332,2,2,8,5,10,8,2,6,2,0,0,2,2009,
1728,6,9109,10,0,5,4,4,5,1994,6,754,10,10,754,786,1540,2,3,8,6,10,8,2,6,2,0,0,10,2009,
1729,6,10274,10,5,5,4,4,7,1986,6,676,6,10,698,702,1400,2,3,6,6,10,8,2,6,2,0,0,7,2009,
1730,6,8250,10,5,5,3,4,7,1981,0,0,6,10,964,918,1882,2,4,6,8,10,8,2,6,2,0,0,5,2009,
1731,6,9750,10,5,5,4,0,5,1962,6,980,8,10,980,0,980,1,3,6,5,10,2,2,6,2,8,0,11,2009,
1732,6,8499,10,9,5,4,0,6,1961,6,864,10,10,864,0,864,1,3,6,5,10,2,2,6,2,0,0,6,2009,
1733,6,9079,10,5,5,4,0,5,1961,6,864,6,10,864,0,864,1,2,6,5,10,8,1,6,2,0,0,7,2009,
1734,6,9316,10,5,5,4,0,5,1965,6,1024,8,10,1020,0,1020,2,3,6,5,10,8,1,6,2,8,0,5,2009,
1735,6,7791,10,0,5,4,0,8,1995,6,912,10,10,912,0,912,1,3,8,6,10,8,1,6,2,6,0,10,2009,
1736,6,7150,10,9,5,4,0,6,1962,6,912,8,10,912,0,912,1,3,6,6,10,8,1,6,2,0,0,10,2009,
1737,6,15676,10,5,5,4,0,8,1980,8,2014,8,10,2014,0,2014,2,2,8,6,4,8,3,6,2,8,0,4,2009,
1738,6,11949,10,5,5,4,4,8,2008,6,975,10,10,975,780,1755,2,3,8,7,10,8,2,6,2,10,0,7,2009,
1739,10,2880,10,5,5,2,4,5,2005,6,1376,10,10,1376,1629,3005,2,3,8,9,6,5,3,6,2,0,0,7,2009,
1740,10,3830,10,5,5,2,0,5,2008,6,1726,10,10,1726,0,1726,2,2,8,6,10,8,2,6,2,0,0,1,2009,
1741,10,4217,10,5,5,2,0,5,2008,6,1145,10,10,1256,0,1256,1,1,8,5,10,8,2,6,2,0,0,3,2009,
1742,10,2998,10,5,5,2,4,5,2000,6,756,10,10,756,756,1512,2,2,8,4,10,2,2,6,2,0,0,8,2009,
1743,10,3768,10,5,5,2,4,5,1999,6,691,10,10,713,739,1452,2,3,8,6,10,2,2,6,2,0,0,9,2009,
1744,6,14694,10,5,5,4,0,9,2008,8,1694,10,10,1694,0,1694,2,2,10,5,10,8,2,6,2,0,0,6,2009,
1745,6,15417,10,5,5,4,0,5,1981,6,1740,6,10,1740,0,1740,1,2,8,7,10,8,2,6,2,0,0,6,2009,
1746,6,9600,10,9,5,4,2,5,1976,6,392,10,10,1487,1012,2499,2,4,6,5,10,8,2,6,2,0,0,1,2009,
1747,6,12732,10,10,5,4,4,6,1974,6,752,6,10,1285,782,2067,2,3,8,7,10,8,2,6,2,0,0,6,2009,
1748,6,10400,10,10,5,4,4,7,1997,6,932,8,10,1271,1369,2640,2,5,8,8,10,8,2,6,2,0,0,5,2009,
1749,6,9600,10,9,5,4,0,5,1969,6,1288,6,10,1336,0,1336,2,3,6,6,10,8,2,6,2,0,650,8,2009,
1750,6,9000,10,9,5,4,0,5,1969,6,1216,6,10,1216,0,1216,1,3,6,5,10,8,1,6,2,8,0,8,2009,
1751,6,13774,10,5,5,4,4,7,1992,6,908,10,10,1316,972,2288,1,4,8,8,10,8,2,6,2,0,0,11,2009,
1752,6,7130,10,5,5,4,0,6,1967,6,864,6,10,864,0,864,1,2,6,5,10,8,1,6,2,10,0,6,2009,
1753,6,9600,10,5,5,4,0,5,1967,6,1568,6,10,1568,0,1568,1,3,6,7,10,8,2,6,2,0,0,3,2009,
1754,6,9600,10,5,5,4,4,5,1974,6,1165,8,10,1165,896,2061,2,4,6,8,10,8,2,6,2,0,0,5,2009,
1755,6,16500,10,5,5,4,2,5,1971,6,1232,4,10,1320,0,1320,2,3,6,5,10,8,2,6,2,0,0,5,2009,
1756,6,7436,10,5,5,4,0,7,1960,6,894,8,10,894,0,894,1,2,6,5,10,2,2,6,2,6,0,8,2009,
1757,6,8125,10,5,5,4,0,7,1959,6,864,10,10,864,0,864,1,3,6,5,10,2,1,6,2,0,0,9,2009,
1758,6,9450,10,5,5,4,0,5,1957,6,1040,6,10,1362,0,1362,1,3,6,6,10,8,3,6,2,8,0,5,2009,
1759,6,13495,10,5,5,4,0,6,1956,6,1048,4,10,1728,0,1728,2,3,6,7,8,2,2,6,2,0,0,7,2009,
1760,6,9350,10,5,5,4,0,6,1995,6,1313,6,10,1313,0,1313,1,3,8,6,10,8,2,6,2,8,0,2,2009,
1761,6,10500,10,5,5,4,0,5,1964,6,1292,6,10,1292,0,1292,1,3,6,6,10,2,2,6,2,0,0,7,2009,
1762,6,8970,10,5,5,4,4,6,1965,6,744,6,10,825,1315,2140,2,4,6,7,10,8,2,6,2,8,0,6,2009,
1763,6,11475,10,5,5,4,2,6,1961,6,1208,10,10,1576,0,1576,1,4,8,7,10,5,2,6,2,0,0,9,2009,
1764,6,9768,10,5,5,4,0,5,1955,6,960,8,10,960,0,960,1,2,6,5,10,8,1,6,2,8,0,2,2009,
1765,6,9900,10,9,5,4,0,5,1967,6,1680,6,10,1691,0,1691,1,2,6,5,10,8,2,6,2,8,0,4,2009,
1766,6,10573,10,5,5,4,0,6,1961,6,1453,10,10,1453,0,1453,2,3,6,6,10,8,2,6,2,10,0,4,2009,
1767,6,14695,10,5,5,4,0,8,2008,6,1562,8,10,1567,0,1567,2,2,8,5,10,8,2,6,2,6,0,7,2009,
1768,6,8760,10,5,5,4,0,7,1956,6,1169,6,10,1144,0,1144,1,3,6,6,10,8,1,6,2,0,0,6,2009,
1769,6,12285,10,5,5,4,0,6,1960,6,1329,8,10,1329,0,1329,1,3,6,5,10,8,2,6,2,0,0,8,2009,
1770,6,9240,10,5,5,4,0,8,1998,6,988,6,10,988,0,988,2,3,8,6,10,8,1,6,2,0,0,6,2009,
1771,6,8750,10,5,5,4,0,5,1956,6,1202,6,10,1202,0,1202,1,3,6,6,10,8,1,6,2,6,0,11,2009,
1772,6,8750,10,5,5,4,0,5,1955,6,1382,8,10,1382,0,1382,1,3,8,6,10,8,1,6,2,6,0,7,2009,
1773,6,10400,10,5,5,4,0,5,1956,6,1200,6,10,1200,0,1200,1,3,6,6,10,8,1,6,2,0,0,11,2009,
1774,6,9482,10,5,5,3,0,4,1958,6,1866,10,10,1866,0,1866,2,4,6,8,10,2,2,4,2,0,0,12,2009,
1775,6,8128,10,5,5,4,0,7,1954,6,1062,8,10,1062,0,1062,1,3,6,6,10,8,1,6,2,0,0,2,2009,
1776,6,13070,10,5,5,4,0,5,1951,6,631,6,10,1112,0,1112,1,2,6,5,10,5,2,6,2,0,0,10,2009,
1777,6,8480,10,5,5,4,0,6,1950,6,793,6,10,793,0,793,1,2,4,4,10,2,1,6,2,0,0,8,2009,
1778,6,7626,10,5,5,4,0,8,2005,6,1031,8,10,1031,0,1031,1,2,8,5,10,8,1,6,2,8,0,3,2009,
1779,6,9533,10,5,5,4,0,5,1953,0,0,6,10,1210,0,1210,1,2,6,7,10,8,1,6,2,8,0,8,2009,
1780,6,11419,10,10,5,4,4,7,1999,6,699,10,10,801,726,1527,1,3,6,6,10,8,2,6,2,6,0,12,2009,
1781,6,9600,10,5,5,4,0,6,1950,6,1200,6,10,1200,0,1200,1,3,6,6,10,8,1,6,2,6,0,8,2009,
1782,6,5470,10,5,5,4,0,5,1958,6,792,8,10,792,0,792,1,2,6,4,10,8,1,6,2,0,0,8,2009,
1783,6,10800,10,5,5,4,4,7,2006,6,676,10,10,676,676,1352,2,4,8,7,10,2,2,6,2,0,0,8,2009,
1784,6,8146,10,5,5,4,4,8,2003,6,405,8,10,717,322,1039,1,2,6,6,10,2,1,6,0,0,0,5,2009,
1785,6,10230,10,5,5,4,0,7,1950,6,1054,10,10,1078,0,1078,1,3,10,6,10,2,1,6,0,6,0,12,2009,
1786,6,10410,10,5,5,4,3,5,1950,6,1313,6,10,1313,0,2377,2,3,8,8,8,2,2,6,2,0,0,6,2009,
1787,6,7200,10,10,5,4,4,9,2008,6,560,10,10,930,760,1690,2,4,8,5,10,2,2,6,2,0,0,8,2009,
1788,6,5400,10,10,5,4,0,5,1950,6,416,8,0,599,0,599,1,2,8,4,10,0,0,0,0,0,0,6,2009,
1789,6,10800,10,5,5,4,0,7,1950,6,720,6,0,846,0,846,1,2,8,4,10,2,2,6,0,0,0,6,2009,
1790,6,10800,10,5,5,4,0,5,1998,6,630,6,10,725,0,725,1,1,6,4,10,2,1,6,2,0,0,11,2009,
1791,6,9671,10,10,5,3,4,5,1969,6,1248,6,10,1248,1296,2544,2,6,6,12,10,8,3,6,2,0,0,8,2009,
1792,6,10143,10,5,5,4,0,7,1963,6,1380,4,10,1380,0,1380,1,3,6,6,10,8,1,6,2,6,0,6,2009,
1793,6,11500,10,5,5,4,0,4,1967,4,1040,8,10,1040,0,1040,1,3,6,6,8,8,2,6,2,8,0,5,2009,
1794,6,8010,10,5,5,4,0,9,2007,6,951,8,10,951,0,951,1,2,8,6,10,2,2,6,2,0,450,9,2009,
1795,6,10454,10,5,5,4,0,6,1957,6,1105,8,10,1105,0,1105,1,3,6,5,10,2,1,6,2,0,0,4,2009,
1796,6,9000,10,5,5,4,0,6,1958,6,160,4,10,1142,0,1142,1,2,6,5,10,5,1,6,2,0,0,4,2009,
1797,6,8064,10,10,5,4,3,5,1950,6,795,8,0,765,368,1133,1,3,6,5,10,2,2,6,2,0,0,12,2009,
1798,6,7350,10,5,5,4,0,6,1958,6,1041,8,10,1041,0,1041,1,3,6,6,10,8,1,6,2,6,0,3,2009,
1799,6,7200,10,5,5,4,0,7,1952,8,732,6,10,732,0,732,1,2,6,4,10,2,1,6,2,0,0,9,2009,
1800,6,8000,10,5,5,4,2,5,1959,6,528,6,10,1183,0,1183,1,3,6,6,10,8,1,6,2,6,0,7,2009,
1801,6,10800,10,10,5,4,3,7,1996,6,832,6,10,832,629,1461,2,4,6,6,10,2,1,6,2,0,0,8,2009,
1802,6,8064,10,10,5,4,3,7,1994,6,864,6,10,1064,0,1495,1,3,6,6,10,2,2,6,2,0,0,8,2009,
1803,6,7570,10,5,5,4,4,5,1964,6,780,6,10,993,813,1806,1,4,6,8,10,8,2,6,2,0,0,3,2009,
1804,6,8604,10,5,5,3,2,7,1978,6,941,8,10,941,0,941,1,2,8,4,10,8,2,6,2,0,0,11,2009,
1805,6,7936,10,5,5,4,0,6,1963,6,1045,6,10,1045,0,1045,1,3,6,6,10,8,1,6,2,0,0,4,2009,
1806,7,4080,10,5,5,4,3,8,1998,6,901,8,10,861,517,1378,1,3,8,6,10,2,1,4,1,0,0,6,2009,
1807,7,10307,10,5,5,3,4,5,1950,6,972,8,0,972,972,1944,2,4,6,12,10,2,2,6,0,0,0,6,2009,
1808,7,15660,10,5,5,4,3,8,2003,6,240,6,10,810,496,1306,1,3,8,6,10,2,2,6,0,8,0,7,2009,
1809,7,9900,10,5,5,4,4,8,2002,6,504,10,10,764,700,1464,2,3,6,7,10,0,0,0,0,0,0,3,2009,
1810,7,6406,10,5,5,4,4,6,1950,6,690,6,10,868,690,1558,1,3,6,7,10,2,2,6,2,8,0,10,2009,
1811,7,7627,10,10,5,5,4,6,1950,2,600,8,0,1101,600,1701,2,4,4,8,10,0,0,0,0,0,0,10,2009,
1812,7,10134,10,5,5,4,3,5,1950,6,801,8,0,801,646,1447,1,3,6,6,10,0,0,0,0,0,0,7,2009,
1813,7,6000,10,5,5,4,3,7,1970,6,768,6,10,768,560,1328,1,3,6,6,10,2,1,6,2,8,0,3,2009,
1814,7,7404,10,5,5,4,0,6,1950,6,861,6,10,861,0,861,1,2,6,5,10,2,2,6,0,0,0,11,2009,
1815,7,5925,10,5,5,4,0,4,1950,0,0,4,0,612,0,612,1,1,6,4,10,2,1,4,0,0,0,10,2009,
1816,7,8520,10,5,5,4,0,8,1950,6,624,6,10,792,0,792,1,2,6,5,10,2,1,6,2,6,0,2,2009,
1817,7,9600,10,5,5,4,4,4,1950,6,677,6,10,833,677,1510,2,3,8,7,10,2,2,6,0,0,0,6,2009,
1818,7,8400,10,10,5,4,4,7,1950,8,917,8,10,1090,917,2007,2,3,10,8,10,2,1,6,2,0,0,6,2009,
1819,7,3600,10,5,5,4,4,7,2007,6,624,10,10,664,624,1288,1,3,10,5,10,8,1,6,0,0,0,5,2009,
1820,7 (3ll),3300,10,5,5,4,0,3,1950,6,624,10,10,816,0,816,1,2,6,5,10,0,0,0,0,0,0,6,2009,
1821,7,5400,10,5,5,4,3,6,1950,6,972,10,10,1044,0,1480,1,3,6,6,10,2,1,6,2,0,0,9,2009,
1822,7,9720,10,5,5,4,4,7,2002,6,741,10,10,780,741,1521,1,4,8,8,10,2,3,6,2,8,0,9,2009,
1823,7,9392,10,5,5,4,0,3,1950,6,245,6,0,797,0,797,1,2,6,5,10,0,0,0,0,0,0,9,2009,
1824,6,6615,10,5,5,4,0,6,1950,6,1022,6,0,1432,0,1432,1,3,8,6,10,5,1,6,2,6,0,9,2009,
1825,6,4960,10,0,5,4,3,7,1982,6,297,10,10,1001,653,1654,2,3,6,7,10,2,1,6,0,0,0,5,2009,
1826,7,6000,10,5,5,4,3,5,1950,6,468,8,10,822,320,1142,1,3,6,6,10,8,1,6,2,0,0,6,2009,
1827,7,6120,10,5,5,4,0,6,1999,6,960,8,10,995,0,995,1,2,6,5,10,2,1,6,2,8,0,3,2009,
1828,7,6120,10,5,5,4,3,6,1950,4,952,6,10,994,588,1582,2,3,6,6,10,2,1,6,2,0,0,2,2009,
1829,7,8635,10,5,5,4,0,5,1950,6,1072,6,10,1072,0,1072,1,2,6,5,10,2,5,6,1,0,0,8,2009,
1830,7,8094,10,5,5,4,4,6,1950,6,1048,8,10,1048,720,1768,2,3,6,8,10,2,2,4,2,0,0,6,2009,
1831,7,9928,10,5,5,4,4,8,1994,6,672,4,10,1272,672,1944,2,3,6,8,8,2,1,6,0,0,400,6,2009,
1832,7,3000,10,5,5,3,4,1,1950,4,1040,6,0,1088,1040,2128,2,4,6,11,2,0,0,0,2,0,0,9,2009,
1833,7,6876,10,5,5,4,4,5,1950,4,720,4,10,1146,784,1930,2,4,6,8,10,8,1,6,2,8,0,8,2009,
1834,7,5775,10,9,5,4,4,7,2002,6,483,10,10,741,686,1427,1,3,8,7,10,8,1,6,2,0,0,2,2009,
1835,7,5852,10,9,5,5,5,5,2000,4,1020,6,0,978,886,1864,2,6,6,9,10,0,0,0,0,0,0,5,2009,
1836,7,5160,10,5,5,4,3,6,1950,6,1204,6,10,1204,462,1666,1,3,6,4,10,2,1,6,2,0,0,8,2009,
1837,7,5160,10,5,5,4,2,6,1950,4,858,6,10,892,0,892,1,1,8,5,8,0,0,0,0,0,0,7,2009,
1838,7,10320,10,10,5,5,4,7,1965,6,698,10,10,754,649,1403,1,3,6,7,10,2,1,6,2,0,0,2,2009,
1839,6,4280,10,5,5,4,0,9,2001,6,560,10,10,704,0,704,1,2,4,4,10,3,1,6,2,0,0,9,2009,
1840,6,10800,10,5,5,3,0,5,1988,8,1200,6,10,1200,0,1200,3,3,6,5,10,0,0,0,2,0,0,3,2009,
1841,6,10547,10,5,5,3,2,5,1978,8,1152,6,10,1152,0,1152,2,2,6,6,10,2,1,4,0,0,0,7,2009,
1842,6,9780,10,5,5,4,3,3,1950,6,585,6,0,687,425,1112,2,4,6,6,10,2,1,2,0,0,0,3,2009,
1843,6,11625,10,5,5,4,0,6,1967,6,1052,6,10,1052,0,1052,1,3,6,6,10,8,1,6,2,0,0,4,2009,
1844,6,8014,10,5,5,4,2,5,1978,6,456,6,10,1034,0,1034,1,3,6,5,10,5,2,6,2,0,0,6,2009,
1845,6,15400,10,5,5,4,2,5,1961,8,552,6,10,904,611,1774,2,4,6,8,10,8,1,6,2,0,0,7,2009,
1846,6,15312,10,5,5,4,2,5,1960,6,1138,10,10,1138,0,1138,1,3,6,6,10,8,2,6,2,8,0,3,2009,
1847,6,15584,10,5,5,4,2,5,1956,6,825,10,10,2071,0,2071,1,4,6,9,10,8,1,6,2,0,0,10,2009,
1848,6,9000,10,5,5,4,0,2,1950,0,0,4,0,660,0,660,1,2,4,5,8,0,0,0,0,0,0,6,2009,
1849,6,15635,10,5,5,4,0,5,1954,0,0,6,10,1383,0,1383,1,2,6,6,6,8,2,6,2,0,0,10,2009,
1850,6,9571,10,5,5,4,0,5,1956,6,1073,6,10,1073,0,1073,1,2,6,5,10,8,1,6,2,10,0,2,2009,
1851,6,9350,10,5,5,4,4,7,1950,6,747,10,10,892,747,1639,1,3,8,6,10,2,1,6,2,0,0,7,2009,
1852,6,7440,10,5,5,4,0,6,1954,6,1089,6,10,1089,0,1089,1,3,6,5,10,2,1,6,1,8,0,9,2009,
1853,6,4235,10,5,5,2,0,5,1984,6,1049,6,10,1049,0,1049,2,2,8,5,10,8,1,6,2,0,0,2,2009,
1854,6,10778,10,9,5,4,2,6,1991,6,1054,8,10,1061,0,1061,1,1,8,4,10,8,2,6,2,0,0,7,2009,
1855,6,19255,10,5,5,4,2,5,1983,6,520,8,10,1338,0,1338,1,2,8,5,8,8,2,6,2,0,600,9,2009,
1856,6,10560,10,5,5,4,4,5,1994,8,1079,10,10,1079,800,1879,2,3,8,8,10,8,2,6,2,8,0,8,2009,
1857,6,26400,10,9,5,4,4,7,2007,0,0,10,10,1288,728,2016,1,4,6,7,6,8,2,6,1,0,0,6,2009,
1858,6,7018,10,9,5,3,4,5,1979,0,0,6,10,1114,1114,2228,2,6,6,8,10,2,2,6,2,0,0,6,2009,
1859,6,7018,10,5,5,3,0,5,1979,0,0,6,10,1535,0,1535,2,4,6,8,10,8,2,6,2,10,0,6,2009,
1860,6,7040,10,9,5,3,2,5,1979,6,1094,6,10,1229,0,1229,0,2,8,6,10,2,2,6,2,0,0,6,2009,
1861,6,7007,10,5,5,3,0,5,1979,0,0,6,10,1513,0,1513,2,4,6,8,10,8,2,6,2,0,0,6,2009,
1862,6,11855,10,5,5,3,4,5,2000,6,1168,10,10,1168,1619,2787,4,6,6,8,10,5,4,6,2,0,0,10,2009,
1863,6,7939,10,9,5,3,4,5,2000,6,1168,10,10,1168,1619,2787,4,6,6,8,10,5,4,6,2,0,0,10,2009,
